movie_id;french_title;original_title;year;duration;rating;num_rate;budget
tt0085513;Surexposé;Exposed;1983;100.0;5.1;777.0;
tt0088207;Surf II;Surf II;1983;91.0;5.0;596.0;
tt0094077;Surf Nazis Must Die;Surf Nazis Must Die;1987;83.0;3.8;5233.0;20000.0
tt0108258;Surf Ninjas;Surf Ninjas;1993;87.0;5.1;7668.0;
tt0058626;Surf Party;Surf Party;1964;68.0;4.3;237.0;
tt0456014;Surf School;Surf School;2006;87.0;2.1;4863.0;5000000.0
tt0120247;Surface to Air;Surface to Air;1998;93.0;3.6;270.0;
tt0088208;Surfacing;Surfacing;1981;89.0;4.3;112.0;1507500.0
tt0976247;Surfer, Dude;Surfer, Dude;2008;85.0;4.7;8402.0;6000000.0
tt0168203;Surferne kommer;Surferne kommer;1998;50.0;4.6;113.0;
tt5104080;Surga Yang Tak Dirindukan;Surga Yang Tak Dirindukan;2015;125.0;7.8;2195.0;
tt5946936;Surga Yang Tak Dirindukan 2;Surga Yang Tak Dirindukan 2;2017;121.0;7.1;387.0;
tt1989632;Surge of Power: Revenge of the Sequel;Surge of Power: Revenge of the Sequel;2016;90.0;5.0;126.0;200000.0
tt0424472;Surge of Power: The Stuff of Heroes;Surge of Power: The Stuff of Heroes;2004;85.0;4.1;137.0;
tt0304777;Sürgün;Sürgün;1992;100.0;6.7;137.0;
tt3451500;Sürgün Inek;Sürgün Inek;2014;122.0;5.2;850.0;2000000.0
tt11192054;Suriname;Suriname;2020;100.0;4.9;179.0;2340000.0
tt0290879;Suriyothai;Suriyothai;2001;185.0;6.5;1843.0;12000000.0
tt0359771;Surja Dighal Bari;Surja Dighal Bari;1979;131.0;8.4;287.0;
tt8908024;Surkhi Bindi;Surkhi Bindi;2019;128.0;7.5;331.0;
tt1825970;Surnuaiavahi tütar;Surnuaiavahi tütar;2011;100.0;6.3;142.0;585000.0
tt11069038;Suro;Suro;2022;116.0;6.5;751.0;
tt5789944;Surprise Me!;Surprise Me!;2017;103.0;5.2;233.0;
tt1854589;Surprise Party;Turtle Hill, Brooklyn;2013;95.0;5.6;184.0;1000000.0
tt0871893;Surprise, Surprise;Surprise, Surprise;2010;83.0;5.1;182.0;200000.0
tt0036972;Surprise-partie;Johnny Doesn't Live Here Anymore;1944;79.0;5.9;181.0;
tt0190052;Surrender;Surrender;2000;94.0;4.3;105.0;
tt0315845;Surrender;Surrender;2003;73.0;3.4;158.0;
tt0140587;Surrender Dorothy;Surrender Dorothy;1998;87.0;5.5;325.0;
tt1407081;Surrogate;Surrogate;2008;57.0;6.1;150.0;81900.0
tt1669277;Surrogate Valentine;Surrogate Valentine;2011;74.0;6.2;144.0;
tt3029550;Surrounded;Surrounded;2014;84.0;4.2;160.0;
tt1010052;Surveillance;Surveillance;2007;87.0;5.1;284.0;411000.0
tt0473398;Surveillance;Surveillance;2006;90.0;5.1;429.0;
tt0377309;Survie: les naufragés;Three;2005;95.0;4.9;9191.0;9000000.0
tt0811094;Survival;Survival;2006;80.0;3.8;168.0;
tt3072110;Survival;Survival;2013;101.0;3.3;140.0;
tt7595276;Survival Box;Survival Box;2019;85.0;3.1;604.0;387971.0
tt4471388;Survival Game;Mafiya: Igra na vyzhivanie;2016;91.0;4.1;2792.0;
tt0201844;Survival Island;Survival Island;2002;85.0;2.4;3920.0;
tt1134854;Survival of the Dead;Survival of the Dead;2009;90.0;4.9;20384.0;4000000.0
tt0098415;Survival Quest;Survival Quest;1988;96.0;6.1;946.0;
tt0082592;Survivance;Just Before Dawn;1981;90.0;6.2;5217.0;
tt0430651;Survive Style 5+;Survive Style 5+;2004;120.0;7.6;9265.0;
tt8021048;Survive the Hollow Shoals;Survive the Hollow Shoals;2018;78.0;5.2;392.0;100000.0
tt8255490;Surviving Christmas with the Relatives;Surviving Christmas with the Relatives;2018;101.0;5.1;729.0;
tt3924262;Surviving Confession;Surviving Confession;2019;90.0;5.5;167.0;
tt1177094;Surviving Crooked Lake;Surviving Crooked Lake;2008;89.0;5.1;295.0;
tt0103010;Surviving Desire;Surviving Desire;1992;53.0;7.3;1409.0;
tt0393836;Surviving Eden;Surviving Eden;2004;89.0;5.5;117.0;
tt0804539;Surviving Evil;Surviving Evil;2009;90.0;4.2;617.0;
tt1991191;Surviving Family;Surviving Family;2012;87.0;5.3;126.0;
tt1600683;Surviving Georgia;Surviving Georgia;2011;90.0;5.4;120.0;
tt0870222;Surviving My Mother;Surviving My Mother;2007;95.0;5.7;255.0;
tt0117791;Surviving Picasso;Surviving Picasso;1996;125.0;6.4;6939.0;16000000.0
tt5087914;Surviving the Outbreak;Surviving the Outbreak;2017;86.0;2.6;143.0;
tt6212378;Surviving the Wild;Surviving the Wild;2018;87.0;5.7;199.0;3000000.0
tt3247714;Survivor;Survivor;2015;96.0;5.6;31628.0;20000000.0
tt0204661;Survivor;Survivor;1987;86.0;4.7;206.0;
tt3297792;Survivor;Survivor;2014;93.0;4.0;1920.0;
tt2340888;Survivors;Survivors;2015;92.0;4.4;122.0;13700.0
tt0290082;Survivors Exposed;Survivors Exposed;2001;93.0;3.2;258.0;
tt1764275;Survivre;Djúpið;2012;95.0;6.6;5077.0;2340000.0
tt10303324;Survivre;Survive the Night;2020;90.0;4.7;7372.0;3500000.0
tt0075290;Survivre;Supervivientes de los Andes;1976;85.0;5.7;433.0;
tt27032708;Survivre;Survivre;2024;90.0;3.2;10.0;
tt18059108;Survivre au paradis: Une histoire de famille;Surviving Paradise: A Family Tale;2022;78.0;7.5;439.0;
tt0962782;Survivre avec les loups;Survivre avec les loups;2007;118.0;6.7;965.0;
tt9468644;Suryakantham;Suryakantham;2019;139.0;5.6;140.0;
tt0925130;Suryam;Suryam;2004;150.0;5.1;1156.0;780000.0
tt6551244;Suryavamsam;Suryavamsam;1997;156.0;7.4;193.0;
tt1795665;Suryavamsam;Suryavamsam;1998;156.0;7.2;256.0;
tt0105500;Suryavanshi;Suryavanshi;1992;161.0;4.5;843.0;
tt1515207;Sus;Sus;2010;91.0;6.2;298.0;
tt0120250;Sus ojos se cerraron y el mundo sigue andando;Sus ojos se cerraron y el mundo sigue andando;1997;93.0;6.8;296.0;3080000.0
tt1594555;Susa;Susa;2010;75.0;6.7;132.0;
tt7777974;Susah Sinyal;Susah Sinyal;2017;110.0;7.1;853.0;
tt0145505;Susan a un plan;Susan's Plan;1998;89.0;5.2;1685.0;3000000.0
tt0055490;Susan Slade;Susan Slade;1961;116.0;6.4;735.0;
tt0043018;Susana la perverse;Susana;1951;86.0;7.2;1891.0;
tt0041935;Susanna Pass;Susanna Pass;1949;67.0;6.6;131.0;
tt0031995;Susannah;Susannah of the Mounties;1939;79.0;6.6;774.0;
tt1606339;Sushi Girl;Sushi Girl;2012;98.0;6.0;4643.0;750000.0
tt0485521;Sushi in Suhl;Sushi in Suhl;2012;100.0;6.3;358.0;2340000.0
tt10394822;Susi Susanti: Love All;Susi Susanti: Love All;2019;96.0;7.6;201.0;
tt0097322;Susie et les Baker Boys;The Fabulous Baker Boys;1989;114.0;6.9;21955.0;13000000.0
tt2516720;Susie Q;Susie Q;2016;75.0;7.5;108.0;
tt2400441;Susie's Hope;Susie's Hope;2013;105.0;7.4;314.0;1650000.0
tt0289933;Suske en Wiske: De duistere diamant;Suske en Wiske: De duistere diamant;2004;85.0;4.7;479.0;3500000.0
tt1609159;Süskind;Süskind;2012;118.0;6.9;2294.0;7020000.0
tt0441694;Suspect;Suspect;2005;95.0;5.6;178.0;1287000.0
tt2005374;Suspect;The Frozen Ground;2013;105.0;6.4;58930.0;27220000.0
tt0054244;Suspect;Suspect;1960;81.0;6.2;165.0;
tt0094082;Suspect dangereux;Suspect;1987;121.0;6.6;9308.0;
tt1656177;Suspect numéro un;Target Number One;2020;125.0;6.1;2981.0;
tt0324127;Suspect Zero;Suspect Zero;2004;99.0;5.8;19031.0;27000000.0
tt31015247;Suspended Time;Hors du temps;2024;105.0;5.5;100.0;
tt0058866;Suspense au Caire pour A008;A 008 operazione sterminio;1965;84.0;5.2;114.0;
tt0989760;Suspension;Suspension;2008;95.0;5.1;1291.0;1000000.0
tt3625952;Suspension;Suspension;2015;87.0;4.5;290.0;
tt2265565;Suspension of Disbelief;Suspension of Disbelief;2012;112.0;4.3;573.0;
tt1648213;Suspicion;Suspicion;2012;91.0;4.3;162.0;100000.0
tt0187995;Suspicion;The Intruder;1999;90.0;4.8;717.0;4500000.0
tt0164212;Suspicion;Under Suspicion;2000;110.0;6.5;22823.0;25000000.0
tt4019560;Suspicions;Exposed;2016;102.0;4.3;13970.0;6000000.0
tt0139630;Suspicious Minds;Suspicious Minds;1997;95.0;4.7;162.0;
tt0219333;Suspicious River;Suspicious River;2000;92.0;5.7;777.0;
tt0062322;Susuz Yaz;Susuz Yaz;1963;90.0;8.0;4080.0;
tt1853673;Susuz Yaz;Susuz Yaz;1974;79.0;7.1;149.0;
tt0248497;Suswagatham;Suswagatham;1997;151.0;7.1;517.0;
tt0253779;Süt Kardesler;Süt Kardesler;1976;80.0;8.9;18643.0;
tt3894478;Sutak;Sutak;2015;81.0;6.7;102.0;
tt1677603;Sutekina kanashibari;Sutekina kanashibari;2011;142.0;7.0;1014.0;
tt2783156;Suti;Suti;2013;86.0;6.2;175.0;
tt2322603;Sutoraiku uicchîzu: Gekijouban;Sutoraiku uicchîzu: Gekijouban;2012;94.0;6.4;137.0;
tt2322601;Sutoroberî naito;Sutoroberî naito;2013;127.0;6.3;228.0;
tt3872958;Sutorobo ejji;Sutorobo ejji;2015;115.0;6.2;803.0;
tt8011308;Suttu Pidikka Utharavu;Suttu Pidikka Utharavu;2019;136.0;6.3;277.0;
tt0108260;Suture;Suture;1993;96.0;6.6;1714.0;
tt1209361;Sutures;Sutures;2009;83.0;4.1;1452.0;
tt0075292;Suvi;Suvi;1976;81.0;7.7;689.0;
tt0033118;Suvorov;Suvorov;1941;104.0;6.8;161.0;
tt0117797;Suwarôteiru;Suwarôteiru;1996;148.0;7.6;3434.0;
tt0435434;Suwingu gâruzu;Suwingu gâruzu;2004;105.0;7.5;3591.0;4550000.0
tt1067086;Suwîto rein: Shinigami no seido;Suwîto rein: Shinigami no seido;2008;113.0;7.0;1136.0;
tt0298565;Suxxess;Suxxess;2002;103.0;5.0;183.0;
tt0354946;Suyamvaram;Suyamvaram;1999;155.0;5.6;168.0;
tt0210312;Suzaki Paradaisu: Akashingô;Suzaki Paradaisu: Akashingô;1956;81.0;7.4;660.0;
tt0119687;Suzaku;Moe no suzaku;1997;95.0;7.5;1128.0;
tt11530778;Suzanna Andler;Suzanna Andler;2021;91.0;5.4;83.0;
tt2298416;Suzanne;Suzanne;2013;94.0;6.7;1602.0;
tt0047550;Suzanne découche;Susan Slept Here;1954;98.0;6.6;1595.0;
tt0033117;Suzanne et ses idées;Susan and God;1940;117.0;5.9;1100.0;1103000.0
tt0234837;Suzhou River;Su Zhou he;2000;83.0;7.4;4264.0;
tt0348155;Suzie Gold;Suzie Gold;2004;94.0;5.6;623.0;
tt0149214;Suzie Washington;Suzie Washington;1998;87.0;6.3;134.0;
tt0043141;Suzy... dis-moi oui!;A Woman of Distinction;1950;85.0;6.6;361.0;
tt9044128;Suzzanna: Bernapas dalam Kubur;Suzzanna: Bernapas dalam Kubur;2018;125.0;5.6;794.0;
tt0037332;Svadba;Svadba;1944;64.0;7.8;326.0;
tt1890546;Svadba po obmenu;Svadba po obmenu;2011;90.0;4.9;296.0;
tt0062323;Svadba v Malinovke;Svadba v Malinovke;1967;95.0;7.5;1238.0;
tt7299298;Svaha: The Sixth Finger;Svaha: The Sixth Finger;2019;122.0;6.3;2940.0;
tt5764816;Svanurinn;Svanurinn;2017;91.0;6.5;367.0;
tt5721636;Svart Cirkel;Svart Cirkel;2018;101.0;4.7;131.0;
tt0105502;Svart Lucia;Svart Lucia;1992;114.0;4.9;682.0;1595000.0
tt0108262;Svarte pantere;Svarte pantere;1992;85.0;5.3;101.0;
tt2358514;Svatá Ctverice;Svatá Ctverice;2012;78.0;5.7;469.0;
tt0173279;Svatba jako remen;Svatba jako remen;1967;94.0;7.4;170.0;
tt0108263;Svatba upíru;Svatba upíru;1993;94.0;6.1;143.0;
tt0279447;Svatbite na Yoan Asen;Svatbite na Yoan Asen;1975;161.0;7.0;130.0;
tt0833540;Sve dzaba;Sve dzaba;2006;94.0;6.8;483.0;
tt0304769;Sve je za ljude;Sve je za ljude;2001;91.0;2.4;106.0;
tt4902376;Sve najbolje;Sve najbolje;2016;102.0;6.5;251.0;
tt0881956;Svein og rotta;Svein og rotta;2006;72.0;4.6;156.0;
tt0181038;Svemirci su krivi za sve;Svemirci su krivi za sve;1991;86.0;3.9;412.0;
tt0124152;Sven Tuuva;Sven Tuuva;1958;141.0;6.0;121.0;
tt0022454;Svengali;Svengali;1931;81.0;6.8;1810.0;
tt0048680;Svengali;Svengali;1954;82.0;5.6;131.0;
tt0120252;Svenska hjältar;Svenska hjältar;1997;110.0;4.9;137.0;2640000.0
tt4026914;Svenskjävel;Svenskjävel;2014;97.0;6.2;758.0;
tt0120253;Svensson Svensson - Filmen;Svensson Svensson - Filmen;1997;81.0;5.4;1259.0;
tt1821624;Svensson Svensson ...i nöd & lust;Svensson Svensson ...i nöd & lust;2011;84.0;4.6;695.0;
tt5846676;Sventasis;Sventasis;2016;96.0;6.4;634.0;
tt0081579;Sverige åt svenskarna;Sverige åt svenskarna;1980;111.0;4.1;131.0;
tt4117156;Sverige er fantastisk;Sverige er fantastisk;2015;87.0;3.1;130.0;
tt0169282;Svet patrí nám;Svet patrí nám;1937;96.0;6.9;110.0;
tt0065052;Svetáci;Svetáci;1969;98.0;7.9;542.0;
tt0906083;Sveti Georgije ubiva azdahu;Sveti Georgije ubiva azdahu;2009;120.0;6.4;1680.0;
tt0033119;Svetlyy put;Svetlyy put;1940;87.0;6.0;119.0;
tt0181845;Sveto mesto;Sveto mesto;1990;90.0;7.4;856.0;
tt5641192;Svi severni gradovi;Svi severni gradovi;2016;97.0;5.7;161.0;
tt0365810;Svidd neger;Svidd neger;2003;87.0;6.6;1887.0;440000.0
tt1425250;Svik;Svik;2009;103.0;4.3;192.0;
tt1437366;Svinalängorna;Svinalängorna;2010;99.0;7.0;3736.0;3000000.0
tt0090108;Svindlande affärer;Svindlande affärer;1985;100.0;4.8;200.0;
tt7392232;Svingerid;Svingerid;2017;92.0;5.9;228.0;
tt7795376;Svinhery;Svinhery;2018;90.0;5.4;336.0;
tt0174255;Svitati;Svitati;1999;98.0;4.1;830.0;
tt0347720;Svjedoci;Svjedoci;2003;90.0;6.8;765.0;
tt0875122;Svobodnoe plavanie;Svobodnoe plavanie;2006;101.0;7.0;469.0;
tt0403579;Svoi;Svoi;2004;111.0;7.5;1231.0;2500000.0
tt0460012;Svolochi;Svolochi;2006;97.0;6.1;3275.0;
tt0831865;Svyaz;Svyaz;2006;80.0;5.6;208.0;
tt1634561;Swa Le;Swa Le;2009;139.0;5.9;152.0;
tt2923282;Swaathi Mutthu;Swaathi Mutthu;2003;159.0;7.1;167.0;
tt0367110;Swades: Nous, le peuple;Swades: We, the People;2004;210.0;8.2;83396.0;
tt8372298;Swallow;Swallow;2019;94.0;6.5;16294.0;
tt0984122;Swami;Swami;2007;140.0;6.9;364.0;
tt0152720;Swami;Swami;1977;129.0;6.5;182.0;
tt6363646;Swamp Ape;Swamp Ape;2017;59.0;2.8;238.0;20000.0
tt0039001;Swamp Fire;Swamp Fire;1946;69.0;6.1;208.0;
tt6388844;Swamp Freak;Swamp Freak;2017;75.0;2.2;104.0;
tt0152721;Swamp Girl;Swamp Girl;1971;78.0;5.2;109.0;
tt2767354;Swamy Ra Ra;Swamy Ra Ra;2013;120.0;7.3;1116.0;
tt2147008;Swan Lake;Swan Lake;2012;120.0;7.9;183.0;
tt0031996;Swanee River;Swanee River;1939;84.0;6.5;136.0;
tt0117798;Swann;Swann;1996;96.0;5.1;146.0;
tt4776564;Swap;Swap;2016;91.0;4.2;1899.0;22400000.0
tt2125630;Swapna Sanchari;Swapna Sanchari;2011;160.0;6.0;193.0;
tt5291604;Swapnajaal;Swapnajaal;2018;141.0;7.9;1154.0;
tt0378826;Swapnakoodu;Swapnakoodu;2003;160.0;6.3;563.0;
tt0173283;Swarg;Swarg;1990;160.0;6.7;1192.0;
tt0390528;Swarm of the Snakehead;Swarm of the Snakehead;2006;95.0;3.4;161.0;
tt5908806;Swarna Kaduva;Swarna Kaduva;2016;148.0;5.2;195.0;
tt0248500;Swarnakamalam;Swarnakamalam;1988;143.0;7.9;446.0;
tt14753612;Swatantra Veer Savarkar;Swatantrya Veer Savarkar;2024;176.0;8.0;5756.0;180000.0
tt7548570;Swathanthryam Ardharathriyil;Swathanthryam Ardharathriyil;2018;138.0;7.4;1223.0;
tt0250012;Swathi Kiranam;Swathi Kiranam;1992;130.0;8.1;365.0;
tt0090109;Swathi Muthyam;Swathi Muthyam;1986;160.0;8.3;718.0;
tt0246262;Swayam Krushi;Swayam Krushi;1987;164.0;8.3;473.0;
tt3599642;Swearnet Live;Swearnet Live;2014;75.0;4.6;464.0;
tt2380564;Swearnet: The Movie;Swearnet: The Movie;2014;112.0;5.9;2438.0;
tt12443946;Sweat;Sweat;2020;106.0;6.6;1723.0;
tt10080924;Sweater;Sweater;2019;118.0;7.3;700.0;260000.0
tt1160374;Sweatshop;Sweatshop;2009;90.0;4.2;1132.0;12000.0
tt1640186;Sweaty Beards;Sweaty Beards;2010;84.0;4.6;222.0;
tt0800228;Swedish Auto;Swedish Auto;2006;97.0;6.0;522.0;700000.0
tt0078351;Sweeney 2;Sweeney 2;1978;104.0;6.7;776.0;
tt0028331;Sweeney Todd: The Demon Barber of Fleet Street;Sweeney Todd: The Demon Barber of Fleet Street;1936;76.0;6.0;837.0;
tt0076788;Sweeney!;Sweeney!;1977;89.0;6.9;1110.0;178100.0
tt0024633;Sweepings;Sweepings;1933;80.0;6.6;360.0;
tt7013254;Sweet 20;Sweet 20;2017;110.0;7.3;323.0;
tt0037333;Sweet and Low-Down;Sweet and Low-Down;1944;76.0;5.9;242.0;
tt0117799;Sweet Angel Mine;Sweet Angel Mine;1996;88.0;5.7;322.0;5000000.0
tt5002872;Sweet Boy;Sweet Boy;2016;94.0;6.1;127.0;
tt0065054;Sweet Charity;Sweet Charity;1969;149.0;7.0;5180.0;20000000.0
tt6958212;Sweet Country;Sweet Country;2017;113.0;6.9;7541.0;
tt0092034;Sweet Country;Sweet Country;1987;150.0;4.9;175.0;
tt0090110;Sweet Dreams;Sweet Dreams;1985;115.0;7.1;4265.0;
tt3477752;Sweet Home;Sweet Home;2015;80.0;5.2;2179.0;
tt0439834;Sweet Insanity;Sweet Insanity;2006;81.0;2.1;728.0;325000.0
tt0130297;Sweet Jane;Sweet Jane;1998;83.0;7.1;530.0;
tt0167431;Sweet Jesus, Preacherman;Sweet Jesus, Preacherman;1973;99.0;5.0;190.0;
tt0105507;Sweet Justice;Sweet Justice;1992;90.0;4.0;178.0;
tt1467088;Sweet Karma;Sweet Karma;2009;85.0;5.1;1886.0;
tt0065424;Sweet Kill;Sweet Kill;1972;85.0;5.0;269.0;110000.0
tt0021439;Sweet Kitty Bellairs;Sweet Kitty Bellairs;1930;63.0;5.1;117.0;
tt0428038;Sweet Land;Sweet Land;2005;110.0;7.1;3649.0;1000000.0
tt0092035;Sweet Liberty;Sweet Liberty;1986;106.0;5.8;2548.0;
tt0096201;Sweet Lies;Sweet Lies;1987;93.0;4.2;202.0;
tt0094086;Sweet Lorraine;Sweet Lorraine;1987;91.0;6.0;231.0;
tt0072235;Sweet Movie;Sweet Movie;1974;98.0;6.2;5460.0;469000.0
tt0027064;Sweet Music;Sweet Music;1935;100.0;6.0;110.0;
tt0293625;Sweet 'n Short;Sweet 'n Short;1991;89.0;6.3;218.0;
tt0120732;Sweet Nightmare;Sweet Nightmare;1998;96.0;4.7;363.0;
tt0114592;Sweet Nothing;Sweet Nothing;1995;89.0;5.9;490.0;
tt0230838;Sweet November;Sweet November;2001;119.0;6.7;86260.0;40000000.0
tt2131644;Sweet Prudence and the Erotic Adventure of Bigfoot;Sweet Prudence and the Erotic Adventure of Bigfoot;2011;90.0;4.9;140.0;
tt0094087;Sweet Revenge;Sweet Revenge;1987;78.0;4.0;232.0;
tt0313670;Sweet Sixteen;Sweet Sixteen;2002;106.0;7.4;13210.0;
tt0083146;Sweet Sixteen;Sweet Sixteen;1983;88.0;5.2;1514.0;
tt0069336;Sweet Sugar;Sweet Sugar;1972;90.0;5.2;540.0;
tt10582422;Sweet Sunshine;Sweet Sunshine;2020;93.0;6.8;296.0;
tt0067810;Sweet Sweetback's Baadasssss Song;Sweet Sweetback's Baadasssss Song;1971;97.0;5.5;4644.0;500000.0
tt2041487;Sweet Talk;Sweet Talk;2013;92.0;5.3;266.0;197894.0
tt11685322;Sweet Thing;Sweet Thing;2020;91.0;7.3;525.0;
tt2582498;Sweet Virginia;Sweet Virginia;2017;93.0;6.2;8773.0;
tt0081585;Sweet William;Sweet William;1980;92.0;5.5;129.0;
tt5207320;Sweet, Sweet Lonely Girl;Sweet, Sweet Lonely Girl;2016;76.0;5.4;756.0;
tt6560164;Sweetheart;Sweetheart;2019;82.0;5.8;6311.0;
tt0034253;Sweetheart of the Campus;Sweetheart of the Campus;1941;70.0;5.5;143.0;
tt0120256;Sweethearts;Sweethearts;1997;83.0;6.4;618.0;
tt8881102;Sweethearts;Sweethearts;2019;107.0;5.8;667.0;
tt0098725;Sweetie;Sweetie;1989;97.0;6.8;3369.0;
tt0241998;Sweetie Pie;Sweetie Pie;2002;85.0;2.5;1320.0;
tt5544662;Sweetiee Weds NRI;Sweetiee Weds NRI;2017;116.0;3.4;237.0;1493153.0
tt6489562;Sweetness in the Belly;Sweetness in the Belly;2019;110.0;5.1;406.0;
tt0451223;Sweetzer;Sweetzer;2007;105.0;7.5;1568.0;100000.0
tt5667650;Swell;Swell;2019;96.0;5.3;162.0;
tt1592576;Swerve;Swerve;2011;86.0;5.4;1765.0;
tt0055492;Swiadectwo urodzenia;Swiadectwo urodzenia;1961;99.0;7.5;318.0;
tt0982939;Swiadek koronny;Swiadek koronny;2007;97.0;5.2;708.0;
tt1708533;Swiety interes;Swiety interes;2010;86.0;4.7;238.0;
tt2416376;Swim Little Fish Swim;Swim Little Fish Swim;2013;95.0;6.5;682.0;70000.0
tt0283026;Swimfan - La fille de la piscine;Swimfan;2002;85.0;5.1;19169.0;10000000.0
tt0384573;Swimmers;Swimmers;2005;90.0;6.3;392.0;
tt0202711;Swimming;Swimming;2000;98.0;6.3;887.0;
tt0324133;Swimming Pool;Swimming Pool;2003;102.0;6.7;42799.0;
tt0283027;Swimming pool: la piscine du danger;Swimming Pool - Der Tod feiert mit;2001;92.0;4.4;2756.0;
tt0326664;Swimming Upstream;Swimming Upstream;2003;114.0;7.1;3206.0;
tt0259017;Swimming Upstream;Swimming Upstream;2002;105.0;6.1;175.0;
tt0114594;Swimming with Sharks;Swimming with Sharks;1994;93.0;7.1;21915.0;700000.0
tt0358722;Swing;Swing;2003;98.0;5.4;163.0;2500000.0
tt0307538;Swing;Swing;2002;90.0;7.3;986.0;
tt0140590;Swing;Swing;1999;97.0;6.0;308.0;
tt0034745;Swing au coeur;Footlight Serenade;1942;80.0;6.1;199.0;
tt4653950;Swing Away;Swing Away;2016;98.0;5.3;413.0;
tt0037335;Swing Fever;Swing Fever;1943;79.0;6.0;191.0;
tt0037336;Swing Hostess;Swing Hostess;1944;76.0;6.1;154.0;
tt8191620;Swing Low;Swing Low;2019;84.0;4.9;975.0;
tt0039003;Swing Parade of 1946;Swing Parade of 1946;1946;74.0;5.2;338.0;
tt0033029;Swing Romance;Second Chorus;1940;84.0;5.8;1371.0;
tt0088213;Swing Shift;Swing Shift;1984;100.0;5.9;4354.0;15000000.0
tt0036407;Swing Shift Maisie;Swing Shift Maisie;1943;87.0;6.3;331.0;
tt5301544;Swing State;Swing State;2017;95.0;4.1;312.0;20000000.0
tt1027862;Swing vote - La voix du coeur;Swing Vote;2008;120.0;6.1;17795.0;21000000.0
tt0030820;Swing Your Lady;Swing Your Lady;1938;77.0;4.8;407.0;
tt0031999;Swing!;Swing!;1938;69.0;5.6;135.0;
tt4665630;Swinger;Swinger;2016;99.0;5.6;2837.0;
tt0284534;Swingers;Swingers;2002;93.0;5.6;1129.0;23400.0
tt6016012;Swingers;Swingers;2016;85.0;6.6;507.0;292500.0
tt8630424;Swingers;Swingers;2018;86.0;4.0;375.0;1170000.0
tt1502420;Swinging with the Finkels;Swinging with the Finkels;2011;85.0;4.6;2974.0;
tt1441344;Swinki;Swinki;2009;94.0;6.3;544.0;1287000.0
tt4867110;Swiped;Swiped;2018;93.0;3.2;8988.0;
tt0033124;Swiss Family Robinson;Swiss Family Robinson;1940;93.0;6.4;493.0;
tt1020996;Switch;Switch;2007;90.0;5.3;928.0;1892000.0
tt1401636;Switch;Switch;2011;104.0;6.3;3248.0;
tt2854972;Switch: A Tale of Humility & Despair;Switch: A Tale of Humility & Despair;2013;45.0;6.3;119.0;685.0
tt0105508;Swoon;Swoon;1992;93.0;6.7;1565.0;250000.0
tt7402400;Swoon;Swoon;2019;104.0;5.8;625.0;
tt1825974;Swooni;Swooni;2011;83.0;5.8;281.0;
tt1084045;Swopnodanay;Swopnodanay;2007;84.0;7.0;140.0;
tt13424422;Sword Art Online - Progressive - Aria of a Starless Night;Gekijôban Sword Art Online Progressive Hoshi naki yoru no Aria;2021;97.0;7.3;445.0;
tt5544384;Sword Art Online: The Movie - Ordinal Scale;Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -;2017;119.0;7.4;6623.0;
tt2044077;Sword Identity;Wo kou de zong ji;2011;108.0;5.4;540.0;
tt7240616;Sword of Blood;Krew Boga;2018;100.0;5.7;312.0;
tt1121794;Sword of the Stranger;Stranger: Mukô hadan;2007;103.0;7.8;15122.0;
tt3622332;Sword of Vengeance;Sword of Vengeance;2015;87.0;4.4;2234.0;
tt0103295;Swordsman: La légende d'un guerrier;Siu ngo gong woo: Dung Fong Bat Bai;1992;107.0;7.2;4066.0;
tt1718199;Swordsmen;Wu xia;2011;115.0;7.1;13901.0;
tt0028334;Sworn Enemy;Sworn Enemy;1936;73.0;6.3;169.0;
tt0117803;Sworn to Justice;Sworn to Justice;1996;97.0;5.0;565.0;
tt2243260;Swung;Swung;2015;87.0;4.6;837.0;
tt2041331;Sx Tape;sxtape;2013;82.0;3.3;1796.0;600000.0
tt1808513;Syberiada polska;Syberiada polska;2013;125.0;4.8;290.0;
tt0467003;Sye;Sye;2004;167.0;7.4;2056.0;
tt7283064;Sye Raa Narasimha Reddy;Sye Raa Narasimha Reddy;2019;167.0;7.4;6445.0;
tt2489308;Sygharitiria stous aisiodoxous?;Sygharitiria stous aisiodoxous?;2012;88.0;5.9;145.0;
tt29710588;Sylvanian families, le film: le cadeau de Freya;Sylvanian Families the Movie: A Gift from Freya;2023;65.0;5.0;28.0;
tt0090112;Sylvester;Sylvester;1985;104.0;6.6;387.0;
tt0325055;Sylvia;Sylvia;2003;110.0;6.3;10372.0;9590000.0
tt0027067;Sylvia Scarlett;Sylvia Scarlett;1935;95.0;6.3;3738.0;641000.0
tt0038146;Sylvie et le fantôme;Sylvie et le fantôme;1946;97.0;7.1;282.0;
tt6459382;Sylvio;Sylvio;2017;80.0;6.1;365.0;
tt1410261;Symbol;Shinboru;2009;93.0;7.1;3449.0;
tt0381637;Symetria;Symetria;2003;99.0;7.6;3269.0;700000.0
tt7710486;Sympathie pour le diable;Sympathie pour le diable;2019;100.0;7.7;508.0;
tt1017461;Sympathy;Sympathy;2007;105.0;5.0;371.0;
tt1270277;Sympathy for Delicious;Sympathy for Delicious;2010;96.0;5.7;1831.0;
